towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score,condition_first,cue_on,condition_second
stim_set/hard-600.png,none.png,unmotivated,2.5,stand,right,hard,3.3329997677356005e-06,0.002852917008567601,1.1766255420079688,incorrect,1.1286175419954816,fall,left,5.0,9.098746292002033,,215.0,cooperation,,competition
stim_set/hard-vcom=4-147.png,none.png,unmotivated,2.25,fall,left,hard,,9.100172833001123,11.115898375006509,correct,1.9590452080010439,fall,left,3.0,16.7893795830023,,435.0,,,
stim_set/easy-vcom=1-12.png,none.png,unmotivated,2.0,fall,left,easy,,16.789926416997332,19.632586667008574,correct,2.786650832989835,fall,left,3.0,24.21095629200863,,645.0,,,
stim_set/hard-492.png,none.png,unmotivated,2.0,stand,right,hard,,24.211502292004297,25.799209667005925,correct,1.533574500004761,stand,right,4.0,31.08447654200427,,,,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,31.085038999997767,34.34921533300076,correct,3.2138305410044268,fall,left,2.0,40.298552457999904,,,,,
stim_set/easy-vcom=2-147.png,none.png,unmotivated,3.25,fall,left,easy,,40.299158833004185,43.376405000002705,correct,3.0266984169866187,fall,left,2.0,49.90148133299954,,,,,
stim_set/easy-vcom=1-73.png,none.png,unmotivated,2.5,fall,left,easy,,49.90214120800374,54.74273387499852,incorrect,4.798684624998714,stand,right,2.0,59.87898312500329,,,,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,59.87957062500936,61.04074599999876,correct,1.1094986249954673,stand,right,5.0,68.63546791700355,,,,,
stim_set/easy-vcom=4-126.png,none.png,unmotivated,2.5,fall,left,easy,,68.63602375000481,69.70737899999949,incorrect,1.014738625002792,stand,right,5.0,74.77505987499899,,,,,
stim_set/hard-vcom=2-147.png,none.png,unmotivated,2.5,fall,left,hard,,74.77564175000589,76.83210733300075,correct,2.0107863750017723,fall,left,3.0,82.36702904199774,,,,,
stim_set/hard-132.png,none.png,unmotivated,3.75,stand,right,hard,,82.36759012499533,83.89214558299864,incorrect,1.4771433749992866,fall,left,5.0,89.76878391699573,,,,,
stim_set/hard-vcom=3-7.png,none.png,unmotivated,2.75,fall,left,hard,,89.76959437500045,91.13211954200231,correct,1.3105784579965984,fall,left,5.0,96.31283408300078,,,,,
stim_set/hard-391.png,none.png,unmotivated,2.25,stand,right,hard,,96.31342025000777,97.5338144999987,incorrect,1.1730765829997836,fall,left,5.0,102.25226995800041,,,,,
stim_set/hard-402.png,none.png,unmotivated,2.5,stand,right,hard,,102.25281391700264,103.69047204199889,incorrect,1.3826504589960678,fall,left,5.0,108.79783566700644,,,,,
stim_set/easy-13.png,none.png,unmotivated,2.5,stand,right,easy,,108.79839454199828,109.84025245800149,correct,0.9846974999964004,stand,right,5.0,114.74192858299648,,,,,
stim_set/hard-367.png,none.png,unmotivated,2.5,stand,right,hard,,114.74247562499659,116.85722879199602,incorrect,2.0617125000135275,fall,left,2.0,121.99787029200523,,,,,
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,,121.99841949999971,123.60689774999628,correct,1.556889500003308,fall,left,3.0,128.499905167002,,,,,
stim_set/hard-316.png,none.png,unmotivated,2.0,stand,right,hard,,128.500460167008,133.56536162500558,incorrect,,,,,137.94596295800878,,,,,
stim_set/hard-82.png,none.png,unmotivated,3.75,stand,right,hard,,137.94664037499751,139.4402859999973,correct,1.4383964160078904,stand,right,4.0,146.02455945800466,,,,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,146.025046499999,147.21523562500082,incorrect,1.1353443749976575,fall,left,5.0,153.46473375000642,,,,,
stim_set/hard-vcom=3-142.png,none.png,unmotivated,3.25,fall,left,hard,,153.46525208299863,155.23177045800546,incorrect,1.709863124997355,stand,right,4.0,160.9247913330037,,,,,
stim_set/hard-566.png,none.png,unmotivated,3.75,stand,right,hard,,160.92536241700873,161.95100858299705,incorrect,0.9728603340045084,fall,left,5.0,167.9924841250031,,,,,
stim_set/hard-280.png,none.png,unmotivated,2.25,stand,right,hard,,167.99309054200418,170.75034629199945,correct,2.7058316249895142,stand,right,4.0,175.42047095800808,,,,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,175.4210180000082,177.59209679199554,correct,2.129143791011302,fall,left,3.0,182.64832700000255,,,,,
stim_set/easy-vcom=2-94.png,none.png,unmotivated,2.75,fall,left,easy,,182.64888654199603,183.6397851250076,incorrect,0.9391612920007901,stand,right,5.0,188.90419400000252,,,,,
stim_set/hard-vcom=4-80.png,none.png,unmotivated,3.75,fall,left,hard,,188.90473004200612,190.3482317080052,correct,1.3866212089924377,fall,left,5.0,196.57612970800255,,,,,
stim_set/hard-599.png,none.png,unmotivated,3.0,stand,right,hard,,196.57668762499816,197.55673837500217,correct,0.9343064999993658,stand,right,5.0,202.946500792008,,,,,
stim_set/hard-182.png,none.png,unmotivated,4.0,stand,right,hard,,202.94706337500247,204.03170304199745,incorrect,1.0384444579976844,fall,left,5.0,210.45790779200613,,,,,
stim_set/hard-570.png,none.png,unmotivated,2.25,stand,right,hard,,210.4587379580044,212.14840058299887,incorrect,1.6332112910022258,fall,left,5.0,216.76459770799562,,,,,
stim_set/easy-vcom=4-69.png,none.png,unmotivated,2.25,fall,left,easy,,216.76513716700717,217.85662449999654,incorrect,1.0353915000014242,stand,right,4.0,222.57971116699628,,,,,
stim_set/easy-280.png,none.png,unmotivated,3.0,stand,right,easy,,222.58026366699772,223.51491966699538,correct,0.8825296670111129,stand,right,5.0,228.84916329200496,,,,,
stim_set/hard-2.png,none.png,unmotivated,2.75,stand,right,hard,,228.8497159580001,230.71494116699608,correct,1.810839792000479,stand,right,3.0,235.8471784580033,,,,,
stim_set/hard-vcom=2-100.png,none.png,unmotivated,3.25,fall,left,hard,,235.84774974999888,237.014746832996,correct,1.1140021669998532,fall,left,5.0,242.90042758300842,,,,,
stim_set/hard-177.png,none.png,unmotivated,2.0,stand,right,hard,,242.90092183300288,244.03144358300773,incorrect,1.0840021670010174,fall,left,4.0,248.5849643330003,,,,,
stim_set/hard-244.png,none.png,unmotivated,3.25,stand,right,hard,,248.58551754200016,249.65658612499828,incorrect,1.0140507089963648,fall,left,4.0,255.2431597499963,,,,,
stim_set/easy-538.png,none.png,unmotivated,2.5,stand,right,easy,,255.24370283300232,256.0814615420095,correct,0.7876799160003429,stand,right,5.0,260.9253630000021,,,,,
stim_set/easy-vcom=3-15.png,none.png,unmotivated,2.25,fall,left,easy,,260.9259291250055,262.35011862500687,correct,1.376128499992774,fall,left,3.0,267.19711979200656,,,,,
stim_set/easy-vcom=1-145.png,none.png,unmotivated,3.75,fall,left,easy,,267.1979319170059,268.5246625830041,correct,1.2770192909956677,fall,left,5.0,274.69527925000875,,,,,
stim_set/hard-vcom=4-92.png,none.png,unmotivated,2.75,fall,left,hard,,274.6959277499991,276.23993341700407,correct,1.487399165998795,fall,left,5.0,281.7924655420065,,,,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,281.79302758300037,283.156424832996,incorrect,1.3080484170059208,stand,right,5.0,289.0095838749985,289.0099120420054,,,,
stim_set/easy-vcom=3-142.png,none.png,unmotivated,2.75,fall,left,easy,303.1372921250004,303.13798425000283,304.131424332998,incorrect,0.9371669999964072,stand,right,5.0,309.3432419580058,,,,,
stim_set/easy-590.png,none.png,unmotivated,2.5,stand,right,easy,,309.34376808299567,310.3146571249963,correct,0.9137336669955404,stand,right,5.0,315.991505375001,,,,,
stim_set/hard-78.png,none.png,unmotivated,2.25,stand,right,hard,,315.99209100000735,316.9663005420007,incorrect,0.9246713749889748,fall,left,5.0,321.843440208002,,,,,
stim_set/hard-214.png,none.png,unmotivated,3.25,stand,right,hard,,321.8439645830076,322.71466195800167,incorrect,0.8141641249967506,fall,left,4.0,329.33232391699863,,,,,
stim_set/hard-49.png,none.png,unmotivated,2.25,stand,right,hard,,329.3329964580044,331.5977420420095,incorrect,2.207083500004956,fall,left,4.0,336.45080429200607,,,,,
stim_set/hard-441.png,none.png,unmotivated,2.5,stand,right,hard,,336.45136624999583,337.31445033299684,correct,0.8130119580018801,stand,right,5.0,342.2930075830081,,,,,
stim_set/hard-369.png,none.png,unmotivated,2.0,stand,right,hard,,342.29355208300694,343.47269462500117,correct,1.1325739999883808,stand,right,5.0,347.8733857500047,,,,,
stim_set/hard-345.png,none.png,unmotivated,2.5,stand,right,hard,,347.8739574170031,348.7643621669995,correct,0.8382746249990305,stand,right,5.0,353.8289936250076,,,,,
stim_set/easy-vcom=3-38.png,none.png,unmotivated,2.5,fall,left,easy,,353.82954179200175,355.65766029199585,incorrect,1.7766838340030515,stand,right,4.0,360.93285462500353,,,,,
stim_set/hard-vcom=2-16.png,none.png,unmotivated,2.5,fall,left,hard,,360.9334911670012,362.89767624999513,incorrect,1.9068181670008928,stand,right,5.0,367.91713858299767,,,,,
