towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score
stim_set/hard-600.png,none.png,unmotivated,2.5,stand,right,hard,3.3329997677356005e-06,0.0028529170085676014,1.1766255420079688,incorrect,1.1286175419954816,fall,left,5,9.098746292002033,,215.0
stim_set/hard-vcom=4-147.png,none.png,unmotivated,2.25,fall,left,hard,,9.100172833001125,11.115898375006509,correct,1.9590452080010436,fall,left,3,16.7893795830023,,
stim_set/easy-vcom=1-12.png,none.png,unmotivated,2.0,fall,left,easy,,16.789926416997332,19.63258666700858,correct,2.786650832989835,fall,left,3,24.210956292008632,,
stim_set/hard-492.png,none.png,unmotivated,2.0,stand,right,hard,,24.211502292004297,25.799209667005925,correct,1.533574500004761,stand,right,4,31.084476542004268,,
stim_set/hard-vcom=2-137.png,none.png,unmotivated,3.0,fall,left,hard,,31.085038999997778,34.34921533300076,correct,3.2138305410044268,fall,left,2,40.298552457999904,,
stim_set/easy-vcom=2-147.png,none.png,unmotivated,3.25,fall,left,easy,,40.299158833004185,43.376405000002705,correct,3.026698416986619,fall,left,2,49.90148133299954,,
stim_set/easy-vcom=1-73.png,none.png,unmotivated,2.5,fall,left,easy,,49.90214120800374,54.74273387499852,incorrect,4.798684624998714,stand,right,2,59.87898312500329,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,59.879570625009364,61.04074599999876,correct,1.1094986249954673,stand,right,5,68.63546791700355,,
stim_set/easy-vcom=4-126.png,none.png,unmotivated,2.5,fall,left,easy,,68.63602375000482,69.70737899999949,incorrect,1.014738625002792,stand,right,5,74.77505987499899,,
stim_set/hard-vcom=2-147.png,none.png,unmotivated,2.5,fall,left,hard,,74.77564175000589,76.83210733300075,correct,2.0107863750017714,fall,left,3,82.36702904199774,,
stim_set/hard-132.png,none.png,unmotivated,3.75,stand,right,hard,,82.36759012499533,83.89214558299864,incorrect,1.4771433749992866,fall,left,5,89.76878391699574,,
stim_set/hard-vcom=3-7.png,none.png,unmotivated,2.75,fall,left,hard,,89.76959437500045,91.13211954200233,correct,1.3105784579965984,fall,left,5,96.31283408300078,,
stim_set/hard-391.png,none.png,unmotivated,2.25,stand,right,hard,,96.31342025000777,97.5338144999987,incorrect,1.1730765829997836,fall,left,5,102.2522699580004,,
stim_set/hard-402.png,none.png,unmotivated,2.5,stand,right,hard,,102.25281391700264,103.69047204199887,incorrect,1.3826504589960678,fall,left,5,108.79783566700644,,
stim_set/easy-13.png,none.png,unmotivated,2.5,stand,right,easy,,108.79839454199828,109.84025245800149,correct,0.9846974999964004,stand,right,5,114.74192858299648,,
stim_set/hard-367.png,none.png,unmotivated,2.5,stand,right,hard,,114.74247562499659,116.85722879199602,incorrect,2.0617125000135275,fall,left,2,121.99787029200525,,
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,,121.99841949999973,123.60689774999628,correct,1.556889500003308,fall,left,3,128.499905167002,,
stim_set/hard-316.png,none.png,unmotivated,2.0,stand,right,hard,,128.500460167008,133.5653616250056,incorrect,,,,,137.94596295800875,,
stim_set/hard-82.png,none.png,unmotivated,3.75,stand,right,hard,,137.94664037499751,139.4402859999973,correct,1.4383964160078904,stand,right,4,146.02455945800466,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,146.025046499999,147.2152356250008,incorrect,1.1353443749976577,fall,left,5,153.46473375000642,,
stim_set/hard-vcom=3-142.png,none.png,unmotivated,3.25,fall,left,hard,,153.46525208299863,155.23177045800549,incorrect,1.709863124997355,stand,right,4,160.92479133300367,,
stim_set/hard-566.png,none.png,unmotivated,3.75,stand,right,hard,,160.92536241700873,161.95100858299702,incorrect,0.9728603340045083,fall,left,5,167.9924841250031,,
stim_set/hard-280.png,none.png,unmotivated,2.25,stand,right,hard,,167.9930905420042,170.75034629199945,correct,2.7058316249895142,stand,right,4,175.42047095800808,,
stim_set/hard-vcom=3-145.png,none.png,unmotivated,2.75,fall,left,hard,,175.4210180000082,177.59209679199557,correct,2.129143791011302,fall,left,3,182.6483270000026,,
